t,x_raw,a,b,y,x_hat,omega,F,S,C,tau_R,U,IC,kappa,d_kappa_d_omega,d_kappa_d_C,d_kappa_d_tauR,regime,near_wall,OOR,tags
idx:80,0.4053927538089452,0.3600580727865211,0.5542978409658479,0.08178758362729636,0.08178758362729636,0.0042659002212180885,0.9957340997787819,0.004275015090614731,2.2104123661653983e-05,1,1.1052061830826992e-05,0.9872459141716754,-0.01283611741935842,-3.0128525181789465,-0.5,5.526030915413496e-06,Stable,0,0,regime:Stable;near_wall:0;oor:0
idx:81,0.4222760165432905,0.3600580727865211,0.5542978409658479,0.11224641187192154,0.11224641187192154,0.030458828244625175,0.9695411717553748,0.030932327888131484,0.0007528411458816811,1,0.00037642057294084053,0.9110354903875906,-0.09317342486564954,-3.0942471316119735,-0.5,0.00018821028647042026,Stable,0,0,regime:Stable;near_wall:0;oor:0
idx:82,0.4106344161853402,0.3600580727865211,0.5542978409658479,0.09124398411996573,0.09124398411996573,0.021002427751955807,0.9789975722480442,0.02122610606852272,0.0001858222582739389,1,9.291112913696945e-05,0.9382195929391727,-0.06377124976376475,-3.064358967606644,-0.5,4.6455564568484724e-05,Stable,0,0,regime:Stable;near_wall:0;oor:0
idx:83,0.425233379027255,0.3600580727865211,0.5542978409658479,0.11758174292573076,0.11758174292573076,0.026337758805765027,0.973662241194235,0.0266908001640226,0.0006677883787486972,1,0.0003338941893743486,0.9227413463522804,-0.08040631522244603,-3.081150590833045,-0.5,0.0001669470946871743,Stable,0,0,regime:Stable;near_wall:0;oor:0
idx:84,0.4334070093926681,0.3600580727865211,0.5542978409658479,0.1323276606640549,0.1323276606640549,0.014745917738324149,0.9852540822616759,0.01485570938946266,0.000769522373792108,1,0.000384761186896054,0.9560434571876639,-0.044951909654616054,-3.0448998322967893,-0.5,0.000192380593448027,Stable,0,0,regime:Stable;near_wall:0;oor:0
idx:85,0.419880775672151,0.3600580727865211,0.5542978409658479,0.10792519556163269,0.10792519556163269,0.02440246510242222,0.9755975348975778,0.02470512914868596,0.00032233067507720145,1,0.00016116533753860073,0.9284148835763663,-0.07427657328385308,-3.075038509668614,-0.5,8.058266876930036e-05,Stable,0,0,regime:Stable;near_wall:0;oor:0
idx:86,0.4316466516080804,0.3600580727865211,0.5542978409658479,0.1291518269254275,0.1291518269254275,0.021226631363794823,0.9787733686362052,0.02145514574405025,0.0001981742142499603,1,9.908710712498015e-05,0.9375693554070702,-0.06446454477301501,-3.0650609077780704,-0.5,4.954355356249007e-05,Stable,0,0,regime:Stable;near_wall:0;oor:0
idx:87,0.4296699976458366,0.3600580727865211,0.5542978409658479,0.12558577666118767,0.12558577666118767,0.0035660502642398395,0.9964339497357602,0.00357241374238733,0.00012335527972305363,1,6.167763986152681e-05,0.9892789456588599,-0.010778938938599675,-3.010736427394672,-0.5,3.0838819930763407e-05,Stable,0,0,regime:Stable;near_wall:0;oor:0
idx:88,0.4431139385906114,0.3600580727865211,0.5542978409658479,0.14983977866370157,0.14983977866370157,0.024254002002513902,0.9757459979974861,0.024552964144246393,0.0009243600789611146,1,0.0004621800394805573,0.9285592450368392,-0.0741210929693572,-3.0745706320151474,-0.5,0.00023109001974027865,Stable,0,0,regime:Stable;near_wall:0;oor:0
idx:89,0.4549008623594004,0.3600580727865211,0.5542978409658479,0.17110438209107676,0.17110438209107676,0.021264603427375184,0.9787353965726249,0.02149394205890926,0.0014280478947107692,1,0.0007140239473553846,0.9368839374241438,-0.06519587055861524,-3.0651798231536445,-0.5,0.0003570119736776923,Stable,0,0,regime:Stable;near_wall:0;oor:0
idx:90,0.4621413361750332,0.3600580727865211,0.5542978409658479,0.18416680680306283,0.18416680680306283,0.01306242471198607,0.986937575288014,0.01314847833844495,0.0015935696309066964,1,0.0007967848154533482,0.9605567256142458,-0.04024224009549439,-3.0397059195868015,-0.5,0.0003983924077266741,Stable,0,0,regime:Stable;near_wall:0;oor:0
idx:91,0.4435167017673464,0.3600580727865211,0.5542978409658479,0.1505663973639174,0.1505663973639174,0.03360040943914544,0.9663995905608546,0.034177865128602214,0.000517108101955583,1,0.0002585540509777915,0.9023144818954419,-0.10279217013215734,-3.104305940267607,-0.5,0.00012927702548889576,Stable,0,0,regime:Stable;near_wall:0;oor:0
idx:92,0.4549006920232775,0.3600580727865211,0.5542978409658479,0.17110407479036163,0.17110407479036163,0.020537677426444245,0.9794623225735557,0.02075149810670726,0.00019747705393425327,1,9.873852696712663e-05,0.9395509287273318,-0.06235325326645522,-3.0629049435058597,-0.5,4.936926348356332e-05,Stable,0,0,regime:Stable;near_wall:0;oor:0
idx:93,0.466695972009051,0.3600580727865211,0.5542978409658479,0.19238375353711729,0.19238375353711729,0.021279678746755654,0.9787203212532444,0.021509345032360443,0.0007563447395038908,1,0.0003781723697519454,0.9371553382797543,-0.06490622790168005,-3.0652270364010166,-0.5,0.0001890861848759727,Stable,0,0,regime:Stable;near_wall:0;oor:0
idx:94,0.4760144772615793,0.3600580727865211,0.5542978409658479,0.20919512201780827,0.20919512201780827,0.01681136848069098,0.983188631519309,0.0169542733608055,0.0017236257812062977,1,0.0008618128906031488,0.9495902973897189,-0.051724653314995976,-3.0512964589420806,-0.5,0.0004309064453015744,Stable,0,0,regime:Stable;near_wall:0;oor:0
idx:95,0.4730484724652099,0.3600580727865211,0.5542978409658479,0.20384419950437901,0.20384419950437901,0.0053509225134292515,0.9946490774865707,0.005365279921206539,0.00041062998660088717,1,0.00020531499330044359,0.9838309702717959,-0.016301174864514063,-3.0161391166470937,-0.5,0.00010265749665022179,Stable,0,0,regime:Stable;near_wall:0;oor:0
idx:96,0.4699272865990037,0.3600580727865211,0.5542978409658479,0.1982133172682735,0.1982133172682735,0.005630882236105528,0.9943691177638945,0.005646785361808837,6.209689453646841e-05,1,3.104844726823421e-05,0.9831717787151775,-0.016971424645949862,-3.0169882957423955,-0.5,1.5524223634117103e-05,Stable,0,0,regime:Stable;near_wall:0;oor:0
idx:97,0.479951082824978,0.3600580727865211,0.5542978409658479,0.216297090079851,0.216297090079851,0.018083772811577525,0.9819162271884225,0.018249272444563442,0.000177511757713235,1,8.87558788566175e-05,0.9466398223393078,-0.0548365935808832,-3.055250444738925,-0.5,4.437793942830875e-05,Stable,0,0,regime:Stable;near_wall:0;oor:0
idx:98,0.4816954406481073,0.3600580727865211,0.5542978409658479,0.21944405854014631,0.21944405854014631,0.003146968460295302,0.9968530315397047,0.003151920547126053,0.0002346677957930361,1,0.00011733389789651805,0.9904725607974008,-0.009573115602412606,-3.0094706993394285,-0.5,5.8666948948259026e-05,Stable,0,0,regime:Stable;near_wall:0;oor:0
idx:99,0.4840446708032194,0.3600580727865211,0.5542978409658479,0.2236822676427086,0.2236822676427086,0.004238209102562285,0.9957617908974377,0.004247205725293835,0.0002403902324024718,1,0.0001201951162012359,0.9872205275110156,-0.012861832377207519,-3.01276873382705,-0.5,6.009755810061795e-05,Stable,0,0,regime:Stable;near_wall:0;oor:0
idx:100,0.4841604299899079,0.3600580727865211,0.5542978409658479,0.2238911069672255,0.2238911069672255,0.0002088393245169018,0.9997911606754831,0.00020885113239634887,2.5829648687327015e-05,1,1.2914824343663507e-05,0.9993607162033061,-0.0006394882257103073,-3.0006266388362928,-0.5,6.457412171831754e-06,Stable,0,0,regime:Stable;near_wall:0;oor:0
idx:101,0.4940030607631979,0.3600580727865211,0.5542978409658479,0.2416480420405058,0.2416480420405058,0.0177569350732803,0.9822430649267198,0.01791647078300994,0.00037703155873115797,1,0.00018851577936557898,0.9474908979187019,-0.053937948489954146,-3.0542338214838907,-0.5,9.425788968278949e-05,Stable,0,0,regime:Stable;near_wall:0;oor:0
idx:102,0.4964359672868385,0.3600580727865211,0.5542978409658479,0.24603721036091875,0.24603721036091875,0.004389168320412945,0.9956108316795871,0.004398818954191457,0.00033648605266784165,1,0.00016824302633392082,0.9867241913605,-0.013364719977078556,-3.0132255440541273,-0.5,8.412151316696041e-05,Stable,0,0,regime:Stable;near_wall:0;oor:0
idx:103,0.4967227404509452,0.3600580727865211,0.5542978409658479,0.24655457330717712,0.24655457330717712,0.0005173629462583706,0.9994826370537416,0.000517486819468946,0.00017932480667703476,1,8.966240333851738e-05,0.9983592047067685,-0.0016421428720977168,-3.0015528822353263,-0.5,4.483120166925869e-05,Stable,0,0,regime:Stable;near_wall:0;oor:0
idx:104,0.4984121267150985,0.3600580727865211,0.5542978409658479,0.24960236844419148,0.24960236844419148,0.003047795137014364,0.9969522048629856,0.003052439092711962,2.8423571964101494e-05,1,1.4211785982050747e-05,0.9908703812446884,-0.009171549125259967,-3.0091713277064494,-0.5,7.105892991025373e-06,Stable,0,0,regime:Stable;near_wall:0;oor:0
idx:105,0.4942520248038282,0.3600580727865211,0.5542978409658479,0.24209719414291428,0.24209719414291428,0.007505174301277201,0.9924948256987228,0.007533469760552724,3.057319936823147e-05,1,1.5286599684115736e-05,0.9776381022452075,-0.02261571603258056,-3.0226857735105535,-0.5,7.643299842057868e-06,Stable,0,0,regime:Stable;near_wall:0;oor:0
idx:106,0.5010105887751014,0.3600580727865211,0.5542978409658479,0.25429021289885356,0.25429021289885356,0.012193018755939283,0.9878069812440607,0.012267953309991685,7.682857063536843e-05,1,3.8414285317684215e-05,0.9638281243967215,-0.036842294462163104,-3.037030560460597,-0.5,1.9207142658842107e-05,Stable,0,0,regime:Stable;near_wall:0;oor:0
idx:107,0.5128697293020871,0.3600580727865211,0.5542978409658479,0.2756851014416656,0.2756851014416656,0.02139488854281202,0.978605111457188,0.0216270666877243,0.0007553992443621281,76,9.810379796910754e-06,0.9371695803577577,-0.06489103088022231,-3.065587901244652,-0.012987012987012988,1.274075298300098e-07,Stable,0,0,regime:Stable;near_wall:0;oor:0
idx:108,0.505920041436513,0.3600580727865211,0.5542978409658479,0.2631472790798386,0.2631472790798386,0.012537822361826989,0.987462177638173,0.012617073939297566,0.00022625022892093516,1,0.00011312511446046758,0.9627472456732596,-0.03796436718629331,-3.038091035594346,-0.5,5.656255723023379e-05,Stable,0,0,regime:Stable;near_wall:0;oor:0
idx:109,0.499579559675531,0.3600580727865211,0.5542978409658479,0.2517085158511493,0.2517085158511493,0.011438763228689308,0.9885612367713107,0.011504678987565124,0.00023746237347583112,1,0.00011873118673791556,0.9659600628971232,-0.034632788380855595,-3.0347133574450202,-0.5,5.936559336895778e-05,Stable,0,0,regime:Stable;near_wall:0;oor:0
idx:110,0.5170951220224403,0.3600580727865211,0.5542978409658479,0.283308065862726,0.283308065862726,0.031599550011576716,0.9684004499884233,0.0321095789199745,0.0004876994904013129,1,0.00024384974520065645,0.9079439719752529,-0.09657260715773726,-3.0978919822966744,-0.5,0.00012192487260032822,Stable,0,0,regime:Stable;near_wall:0;oor:0
idx:111,0.512852906172994,0.3600580727865211,0.5542978409658479,0.2756547510995755,0.2756547510995755,0.007653314763150509,0.9923466852368494,0.007682741588897264,0.0002628107552537762,1,0.0001314053776268881,0.9770869340455431,-0.02317965029856534,-3.023137009023044,-0.5,6.570268881344406e-05,Stable,0,0,regime:Stable;near_wall:0;oor:0
idx:112,0.5226119717928976,0.3600580727865211,0.5542978409658479,0.2932609275964906,0.2932609275964906,0.017606176496915094,0.9823938235030849,0.01776299858057478,0.0007118799431287794,1,0.0003559399715643897,0.9477685462405757,-0.053644956071722774,-3.0537651174568143,-0.5,0.00017796998578219485,Stable,0,0,regime:Stable;near_wall:0;oor:0
idx:113,0.5103385226374961,0.3600580727865211,0.5542978409658479,0.27111859138602407,0.27111859138602407,0.022142336210466518,0.9778576637895335,0.02239114736008354,0.00021981436194078388,1,0.00010990718097039194,0.9349302328837409,-0.0672833697140953,-3.067931152827999,-0.5,5.495359048519597e-05,Stable,0,0,regime:Stable;near_wall:0;oor:0
idx:114,0.5069030062477863,0.3600580727865211,0.5542978409658479,0.26492063040583413,0.26492063040583413,0.006197960980189932,0.9938020390198101,0.006217238013053658,0.0003189361707448311,1,0.00015946808537241556,0.9813646241874335,-0.018811202249265448,-3.0187098357078543,-0.5,7.973404268620778e-05,Stable,0,0,regime:Stable;near_wall:0;oor:0
idx:115,0.5004025969880792,0.3600580727865211,0.5542978409658479,0.2531933444969078,0.2531933444969078,0.011727285908926355,0.9882727140910736,0.011796582795915686,0.0006880849754224831,1,0.00034404248771124153,0.9648971041879675,-0.03573381111278713,-3.0355993311405425,-0.5,0.00017202124385562077,Stable,0,0,regime:Stable;near_wall:0;oor:0
idx:116,0.516160773796943,0.3600580727865211,0.5542978409658479,0.28162242295300577,0.28162242295300577,0.02842907845609799,0.971570921543902,0.028841000432694705,0.0003991642845797513,1,0.00019958214228987564,0.9169314134410498,-0.08672260402559248,-3.0877828094505935,-0.5,9.979107114493782e-05,Stable,0,0,regime:Stable;near_wall:0;oor:0
idx:117,0.5224804600556523,0.3600580727865211,0.5542978409658479,0.2930236693437501,0.2930236693437501,0.011401246390744357,0.9885987536092556,0.011466728758193215,0.0008354079980711568,3,0.0002088519995177892,0.9659829852817083,-0.034609058504752044,-3.0345981915615505,-0.25,5.22129998794473e-05,Stable,0,0,regime:Stable;near_wall:0;oor:0
idx:118,0.5007054216506641,0.3600580727865211,0.5542978409658479,0.25373966569862355,0.25373966569862355,0.039284003645126575,0.9607159963548735,0.04007643256765899,0.0007736598537841887,1,0.0003868299268920944,0.8863741303870443,-0.12061614844767571,-3.1226710088845673,-0.5,0.0001934149634460472,Watch,0,0,regime:Watch;near_wall:0;oor:0
idx:119,0.5000451169366048,0.3600580727865211,0.5542978409658479,0.25254842036938185,0.25254842036938185,0.001191245329241697,0.9988087546707582,0.001191945414021252,0.0008283208237347033,1,0.00041416041186735164,0.9960179328623131,-0.003990016677784291,-3.0035779882355698,-0.5,0.00020708020593367582,Stable,0,0,regime:Stable;near_wall:0;oor:0
idx:120,0.5055386570191004,0.3600580727865211,0.5542978409658479,0.26245922946241973,0.26245922946241973,0.009910809093037876,0.9900891909069621,0.009960237986211767,0.0003694799714563366,1,0.0001847399857281683,0.9703819965373919,-0.03006547414456367,-3.0300300391621864,-0.5,9.236999286408414e-05,Stable,0,0,regime:Stable;near_wall:0;oor:0
idx:121,0.4947601817408221,0.3600580727865211,0.5542978409658479,0.24301395206516863,0.24301395206516863,0.019445277397251104,0.9805547226027489,0.019636813789195184,0.0001946886106156574,1,9.73443053078287e-05,0.9426994103512528,-0.05900780606951112,-3.0594926735313255,-0.5,4.867215265391435e-05,Stable,0,0,regime:Stable;near_wall:0;oor:0
idx:122,0.4956572950144502,0.3600580727865211,0.5542978409658479,0.24463241998498755,0.24463241998498755,0.0016184679198189278,0.9983815320801811,0.0016197690376883239,0.00012769254554595978,1,6.384627277297989e-05,0.9950889255367658,-0.0049231734182596226,-3.0048632647792735,-0.5,3.1923136386489944e-05,Stable,0,0,regime:Stable;near_wall:0;oor:0
idx:123,0.4924896633319912,0.3600580727865211,0.5542978409658479,0.2389177455836954,0.2389177455836954,0.005714674401292141,0.9942853255987079,0.005731055572426037,0.00020121262475462793,1,0.00010060631237731396,0.9828548861857811,-0.017293793144605666,-3.017242548696036,-0.5,5.030315618865698e-05,Stable,0,0,regime:Stable;near_wall:0;oor:0
idx:124,0.4928312555512922,0.3600580727865211,0.5542978409658479,0.23953400672356528,0.23953400672356528,0.0006162611398698725,0.9993837388601301,0.0006164411006499194,1.282787171910232e-05,1,6.41393585955116e-06,0.9981459636026841,-0.0018557572501419412,-3.001849913441208,-0.5,3.20696792977558e-06,Stable,0,0,regime:Stable;near_wall:0;oor:0
idx:125,0.4951361672415965,0.3600580727865211,0.5542978409658479,0.24369226158215906,0.24369226158215906,0.0041582548585937795,0.9958417451414062,0.0041669144004776275,1.3656994770337717e-05,1,6.828497385168859e-06,0.9875703030466454,-0.012507591782330279,-3.0125268443433706,-0.5,3.4142486925844293e-06,Stable,0,0,regime:Stable;near_wall:0;oor:0
idx:126,0.4853995206758319,0.3600580727865211,0.5542978409658479,0.22612653094752636,0.22612653094752636,0.01756573063463271,0.9824342693653673,0.017721828707217235,0.0002173101570940301,1,0.00010865507854701505,0.9481200387797208,-0.053274161557794575,-3.0536393969207793,-0.5,5.4327539273507526e-05,Stable,0,0,regime:Stable;near_wall:0;oor:0
idx:127,0.487308616428673,0.3600580727865211,0.5542978409658479,0.22957070051079678,0.22957070051079678,0.0034441695632704272,0.9965558304367296,0.0034501043345711896,0.00010351608725405483,1,5.1758043627027414e-05,0.9896518235297121,-0.010402091116461868,-3.010368208521459,-0.5,2.5879021813513707e-05,Stable,0,0,regime:Stable;near_wall:0;oor:0
idx:128,0.4756489603911505,0.3600580727865211,0.5542978409658479,0.2085356987918547,0.2085356987918547,0.02103500171894207,0.978964998281058,0.02125937939779547,0.0006626308601578399,1,0.00033131543007891995,0.9379023179420918,-0.06410947405320491,-3.064460930728594,-0.5,0.00016565771503945998,Stable,0,0,regime:Stable;near_wall:0;oor:0
idx:129,0.4763709897988885,0.3600580727865211,0.5542978409658479,0.20983830066827525,0.20983830066827525,0.0013026018764205338,0.9986973981235795,0.001303440986661545,0.00021879027360783697,1,0.00010939513680391849,0.9959883302099316,-0.004019738122874553,-3.003912892555401,-0.5,5.469756840195924e-05,Stable,0,0,regime:Stable;near_wall:0;oor:0
idx:130,0.457691855062461,0.3600580727865211,0.5542978409658479,0.17613956804489064,0.17613956804489064,0.0336987326233846,0.9663012673766154,0.03427961205224302,0.0016799999281286553,1,0.0008399999640643276,0.9015147662586563,-0.10367885681827196,-3.104621809918358,-0.5,0.0004199999820321638,Stable,0,0,regime:Stable;near_wall:0;oor:0
idx:131,0.4578385529483315,0.3600580727865211,0.5542978409658479,0.17640422338905515,0.17640422338905515,0.000264655344164505,0.9997353446558355,0.00026468036892313894,0.0007167797591749233,35,1.9910548865970093e-05,0.999186359524138,-0.000813971660929849,-3.000794166208177,-0.027777777777777776,5.530708018325025e-07,Stable,0,0,regime:Stable;near_wall:0;oor:0
